date,datetime,desc,img,link,media,title
"Nov 5, 2019",2019-11-05,"One of the initial 800 papers she reported was by Min-Jean Yin, who led the Pfizer California cancer lab at the time of the paper's publication. It contained ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://onezero.medium.com/this-science-vigilante-calls-out-bogus-results-in-prestigious-journals-eb5a414c7f76,OneZero,This Science Vigilante Calls Out Bogus Results in Prestigious Journals
"Nov 1, 2019",2019-11-01,"Xeljanz, Pfizer's rheumatoid arthritis, psoriatic arthritis and ulcerative colitis treatment, was cautioned or use in patients at high risk of blood clots. The committee ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","http://www.pharmatimes.com/news/prac_cautions_use_of_lemtrada,_xeljanz_in_latest_meeting_1315052",PharmaTimes,"PRAC cautions use of Lemtrada, Xeljanz in latest meeting"
"Nov 21, 2019",2019-11-21,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the coronavirus ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/katy/dining/2019/11/21/in-n-out-burger-opening-katy-area-restaurant-nov-22/,Community Impact Newspaper,In-N-Out Burger opening Katy-area restaurant Nov. 22
"Nov 19, 2019",2019-11-19,Some cold chain issues with Pfizer's COVID vaccine but US confident of supplies. Explore Topics. Upstream ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://bioprocessintl.com/bioprocess-insider/facilities-capacity/viralgen-55m-plant-to-bring-commercial-vector-production-to-spain/,BioProcess Insider,Viralgen $55m plant to bring vectors to Spain - Bioprocess ...
"Nov 19, 2019",2019-11-19,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/the-woodlands/impacts/2019/11/19/skylar-graces-spa-location-in-the-woodlands-is-now-open-in-creekside-park/,Community Impact Newspaper,Skylar Grace's spa location in The Woodlands is now open in ...
"Nov 24, 2019",2019-11-24,"Amarin has repeatedly been linked to three pharma heavyweights as a possible takeover target. These not-so-secret names are Amgen, Pfizer, and Novartis ( ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/24/does-amarin-have-a-dark-horse-suitor.aspx,Motley Fool,Does Amarin Have a Dark Horse Suitor?
"Nov 13, 2019",2019-11-13,"Pfizer Inc (Pfizer) is a biopharmaceutical company that provides medicines, vaccines, and consumer healthcare products. The company provides products to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medicaldevice-network.com/comment/nanotechnology-in-medicine-who-are-the-leading-public-companies/,Medical Device Network,Nanotechnology in medicine: Who are the leading public ...
"Nov 5, 2019",2019-11-05,"Johnson & Johnson, Merck, Pfizer and Eli Lilly have all previously abandoned projects to develop a drug for Alzheimer's after unsatisfactory clinical data.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnn.com/2019/11/03/health/china-alzheimers-drug-intl-hnk-scli/index.html,CNN,China approves seaweed-based Alzheimer's drug. It's the first new one in 17 years
"Nov 4, 2019",2019-11-04,"... Astellas and Pfizer's Xtandi, Biogen's Tysabri, Gilead's HIV franchise, Merck's Januvia, Novartis' Promacta, and Vertex's Kalydeco, Symdeko and Trikafta.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191104005346/en/Epizyme-Establishes-Agreements-for-Up-to-270-Million-in-Funding-to-Support-Tazemetostat-Commercialization-and-Pipeline-Advancement,Business Wire,Epizyme Establishes Agreements for Up to $270 Million in ...
"Nov 8, 2019",2019-11-08,"Earlier this year, Pfizer acquired Array in a deal valued at $11.4 billion. The evening also included a celebration of life honoring Adam Rubenstein (1970-2019), ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191108005359/en/Colorado-BioScience-Association-Celebrates-the-Strength-of-State%E2%80%99s-Life-Sciences-Ecosystem-at-Annual-Awards-Dinner,Business Wire,Colorado BioScience Association Celebrates the Strength of ...
"Nov 19, 2019",2019-11-19,"and Pfizer Inc. (Pfizer). Antares Pharma's proprietary products include XYOSTED® (testosterone enanthate) injection, OTREXUP® (methotrexate) injection for ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2019/11/19/1949076/0/en/Antares-Pharma-Enters-Into-a-Global-Development-Agreement-With-Idorsia-Pharmaceuticals-Ltd.html,,Antares Pharma Enters Into a Global Development Agreement ...
"Nov 18, 2019",2019-11-18,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the coronavirus ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/bay-area/business/2019/11/18/ellington-airport-clear-lake-neighborhood-recycling-center-now-renovated/,Community Impact Newspaper,Ellington Airport/Clear Lake Neighborhood Recycling Center ...
"Nov 19, 2019",2019-11-19,"The supply of medroxyprogesterone acetate (Provera; Pfizer) 100mg tablets is delayed until 13 December 2019, while the 200mg tablets are out of stock until 20 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pharmaceutical-journal.com/news-and-analysis/news/pharmaceutical-services-negotiating-committee-adds-five-medicines-to-list-of-shortages/20207358.article,The Pharmaceutical Journal,Pharmaceutical Services Negotiating Committee adds five ...
"Nov 26, 2019",2019-11-26,Some cold chain issues with Pfizer's COVID vaccine but US confident of supplies. Explore Topics. Upstream ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://bioprocessintl.com/bioprocess-insider/facilities-capacity/wuxi-vaccines-invests-240m-in-plant-at-irelands-largest-construction-site/,BioProcess Insider,WuXi Vaccines invests $240m in Irleand plant - Bioprocess ...
"Nov 13, 2019",2019-11-13,"... dividend yield is by far the highest among its branded drug peers, with GlaxoSmithKline being the next highest at 4.19%, followed by Pfizer at 3.89%.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/13/why-does-abbvie-pay-a-much-higher-dividend-than-it.aspx,Motley Fool,Why Does AbbVie Pay a Much Higher Dividend Than Its Peers?
"Nov 18, 2019",2019-11-18,Pfizer's COVID vaccine candidate shown to be 90% effective in early findings ... Pfizer says COVID-19 vaccine is looking 90% effective ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.southcoasttoday.com/news/20191118/christmas-at-newport-mansions-celebrations-begin-saturday,SouthCoastToday.com,Christmas at the Newport Mansions celebrations begin Saturday
"Nov 5, 2019",2019-11-05,"(Pfizer). Antares Pharma's proprietary products include XYOSTED® (testosterone enanthate) injection, OTREXUP® (methotrexate) injection for subcutaneous use ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2019/11/05/1941015/0/en/Antares-Pharma-Reports-Third-Quarter-2019-Operating-and-Financial-Results.html,,Antares Pharma Reports Third Quarter 2019 Operating and ...
"Nov 1, 2019",2019-11-01,"But there are always exceptions — and not just those in oncology like Eli Lilly's Lartruvo (olaratumab), Pfizer's Mylotarg (gemtuzumab ozogamicin) and Roche's ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.raps.org/news-and-articles/news-articles/2019/10/makena-withdrawal-a-look-at-the-timeline-and-othe,Regulatory Focus,Makena Withdrawal? A Look at the Timeline and Other ...
"Nov 5, 2019",2019-11-05,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/sugar-land-missouri-city/2019/11/05/missouri-city-city-council-early-voting-totals-show-all-four-incumbents-leading-the-polls/,Community Impact Newspaper,UPDATED: Missouri City City Council retains three ...
"Nov 6, 2019",2019-11-06,"In July, Mylan trumpeted a merger with Pfizer's generics business Upjohn, likely creating the biggest generics player in the industry if the deal is approved.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/endo-ceo-s-departure-another-hit-to-leadership-at-generics-industry-s-biggest-players,FiercePharma,Endo CEO's departure another C-suite hit at generic industry's ...
"Nov 13, 2019",2019-11-13,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/cy-fair/education/2019/11/13/cy-fair-isd-announces-inaugural-principal-for-rowe-middle-school/,Community Impact Newspaper,Cy-Fair ISD announces inaugural principal for Rowe Middle ...
"Nov 21, 2019",2019-11-21,"At the end of his Pfizer career, he worked for several months in Vietnam on a program to eliminate trachoma. He does not rule out ""Medicare for All"" one day, and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.timesfreepress.com/news/opinion/times-commentary/story/2019/nov/21/cohen-old-white-guy-wisdom/508769/,Chattanooga Times Free Press,Cohen: 'Old white-guy' wisdom
"Nov 10, 2019",2019-11-10,"Jill Johnson adminsters the Pfizer COVID-19 vaccine to Sharee Livingston, an OB- · Nation-World · US shifts to speed COVID shots as cases and deaths rise.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sandiegouniontribune.com/news/watchdog/story/2019-11-10/rep-duncan-hunter-cancels-international-travel-ahead-of-criminal-trial,The San Diego Union-Tribune,Rep. Duncan Hunter cancels international travel ahead of criminal trial
"Nov 3, 2019",2019-11-03,"Jill Johnson adminsters the Pfizer COVID-19 vaccine to Sharee Livingston, an OB- · Nation-World · US asking states to speed vaccine, not hold back 2nd dose.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sandiegouniontribune.com/entertainment/classical-music/story/2019-11-03/review-la-jolla-symphony-rousing-rossini-blissful-bartok-price-premiere,The San Diego Union-Tribune,"Review: La Jolla Symphony & Chorus opens season with rousing Rossini, blissful Bartok and Price premiere"
"Nov 4, 2019",2019-11-04,"Jill Johnson adminsters the Pfizer COVID-19 vaccine to Sharee Livingston, an OB- · Nation-World · US asking states to speed vaccine, not hold back 2nd dose.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sandiegouniontribune.com/news/nation-world/story/2019-11-04/city-council-to-revisit-law-requiring-panhandlers-be-jailed,,Alabama city to revisit law requiring panhandlers be jailed
"Nov 12, 2019",2019-11-12,"Jill Johnson adminsters the Pfizer COVID-19 vaccine to Sharee Livingston, an OB- · Nation-World · US asking states to speed vaccine, not hold back 2nd dose.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sandiegouniontribune.com/news/california/story/2019-11-12/beyond-netflix-disney-plus-joins-the-streaming-fray,The San Diego Union-Tribune,Beyond Netflix: Disney Plus joins the streaming fray
"Nov 21, 2019",2019-11-21,"On Sandesh, the iconic Bengali sweetmeat · A healthcare worker prepares a Pfizer coronavirus disease (COVID-19) vaccination in Los ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://newsin.asia/sri-lankan-tamil-refugees-say-they-got-along-well-with-the-sinhalese-before-the-war/,,Sri Lankan Tamil refugees say they got along well with the ...
"Nov 15, 2019",2019-11-15,"SAN DIEGO, CA - DECEMBER 30: Vials filled with doses of the Pfizer COVID · Health · Who's next? From across the state, individuals and groups ask for priority ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sandiegouniontribune.com/news/watchdog/story/2019-11-15/rep-duncan-hunter-to-shrink-his-criminal-defense-team-ahead-of-trial-in-january,The San Diego Union-Tribune,Rep. Duncan Hunter to shrink his criminal defense team ahead of trial in January
"Nov 8, 2019",2019-11-08,"... health experts warn · Eagles Twitter reacts to firing of head coach Doug Pederson · Pfizer's COVID-19 vaccine effective against U.K. variant, study suggests ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.phillyvoice.com/cdc-vitamin-e-acetate-bootleg-thc-products-likely-causing-vaping-illnesses/,PhillyVoice.com,CDC: Vitamin E acetate likely causing some vaping illnesses
"Nov 13, 2019",2019-11-13,Mylan is simplifying its business by merging its off-patent branded drugs with Pfizer's (NYSE:PFE) Upjohn unit. Impatient investors also fretted over Mylan's ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://investorplace.com/2019/11/7-biotech-stocks-to-buy-with-plenty-of-power-in-the-pipeline/,Investorplace.com,7 Biotech Stocks to Buy With Plenty of Power in the Pipeline
"Nov 20, 2019",2019-11-20,Ex-Credit Suisse chief Tidjane Thiam to launch blank cheque vehicle · BioNTech and Pfizer plan to supply 500m more Covid vaccine doses · Top US banks set ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ft.com/content/520d2b0c-0be0-11ea-b2d6-9bf4d1957a67,Financial Times,PayPal announces $4bn acquisition of deal-finding company Honey
"Nov 14, 2019",2019-11-14,Government secures another 20M COVID-19 vaccine doses from Pfizer. Ryan Patrick Jones. News -Politics. Video. Live in. 30 minutes. COMING UP LIVE ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cbc.ca/music/cowboy-junkies-margo-timmins-calls-out-sexism-in-the-music-industry-1.5359196,CBC.ca,Cowboy Junkies' Margo Timmins calls out sexism in the music industry
"Nov 27, 2019",2019-11-27,Ontario Premier Doug Ford watches a health care worker prepare a dose of the Pfizer- ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.theglobeandmail.com/business/article-eric-sprott-out-140-million-on-kirkland-lake-gold-undecided-on-deal/,The Globe and Mail,"Eric Sprott, out $140-million on Kirkland Lake Gold, undecided ..."
